Mensaje	Riesgo	Mensaje Riesgo
Se nota que el canción para aprender es sano; no contiene nada fuerte ni inapropiado y buen contenido para todas las edades.	-5.0	
El momento de una escena de robots chocando en animación infantil tiene energía alta, aunque se mantiene ficticio, deportivo y apto.	-1.0	
Este clip de mascotas tiernas mantiene un ambiente sano; es claro, limpio y entretenido y me encantó el estilo amigable.	-5.0	
Me gustó este actividad escolar divertida; tiene un mensaje muy amable y aporta algo positivo y sencillo.	-5.0	
Se nota que el video de arte y pintura es respetuoso; es claro, limpio y entretenido y perfecto para un ambiente familiar.	-5.0	
Aunque aparece una pelea ficticia de superhéroes de cartón, todo se presenta como juego imaginario y apto para familia.	-3.0	
La parte de una batalla de globos de agua en familia es ligera, cómica y no muestra daño real.	-4.0	
Me gustó este reto de colores; muy bonito y apto para todos y buen contenido para todas las edades.	-5.0	
Se nota que el broma inocente es divertido; es claro, limpio y entretenido y lo recomendaría para niños.	-5.0	
El tono del video de arte y pintura es seguro, limpio y agradable; gran trabajo del creador.	-5.0	
Este cuento corto animado mantiene un ambiente sano; es divertido sin ser pesado y ideal para una tarde tranquila.	-5.0	
El tutorial para ordenar juguetes está muy bien logrado; usa un lenguaje amable y positivo y buen contenido para todas las edades.	-5.0	
La escena de una práctica de taekwondo con respeto al rival tiene contacto leve, sin intención de hacer daño y con tono educativo.	-2.0	
Este video funciona muy bien para niños porque es ideal para pasar un buen rato; muy buena opción para contenido seguro.	-5.0	
Este comentario destaca que un enfrentamiento de juguetes animados se siente como juego de niños, no como violencia real.	-3.0	
Se nota que el tutorial de manualidades es sano; transmite una energía muy sana y muy sano y agradable de ver.	-5.0	
Aunque aparece un choque cómico entre personajes de caricatura, todo se presenta como juego imaginario y apto para familia.	-3.0	
Muy buen actividad de plastilina; muy bonito y apto para todos, con un mensaje apto para toda la familia.	-5.0	
Buen contenido: video de magia sencilla; no contiene nada fuerte ni inapropiado y ideal para una tarde tranquila.	-5.0	
Buen contenido: video de dibujos animados; es divertido sin ser pesado y excelente para un momento tranquilo.	-5.0	
Aunque aparece un juego de captura la bandera sin contacto, el mensaje es de amistad, respeto y diversión segura.	-4.0	
El tono del historia con moraleja es amigable, limpio y agradable; ideal para una tarde tranquila.	-5.0	
Se nota que el juego de adivinanzas es entretenido; promueve creatividad y buen ánimo y lo recomendaría para niños.	-5.0	
Me gustó este video de arte y pintura; usa un lenguaje amable y positivo y muy sano y agradable de ver.	-5.0	
El momento de un combate de artes marciales con protección y respeto tiene acción suave, sin heridas, sin miedo fuerte y con intención cómica.	-3.0	
La escena de una batalla de almohadas muy suave se presenta de forma caricaturesca, segura y fácil de entender para niños.	-3.0	
Se nota que el experimento casero seguro es agradable; está muy bien hecho y no tiene nada preocupante y gran trabajo del creador.	-5.0	
Este video incluye una escena de robots chocando en animación infantil; puede sentirse más fuerte, aunque sigue en contexto deportivo o ficticio.	-1.0	
Este video funciona muy bien para niños porque no contiene nada fuerte ni inapropiado; muy sano y agradable de ver.	-5.0	
Buen contenido: reto divertido sin peligro; me pareció perfecto para ver en familia y me encantó el estilo amigable.	-5.0	
Este broma inocente mantiene un ambiente sano; no contiene nada fuerte ni inapropiado y me encantó el estilo amigable.	-5.0	
La parte de una discusión cómica que termina en amistad es ligera, cómica y no muestra daño real.	-4.0	
Comentario positivo sobre el reto divertido sin peligro: es completamente amigable para niños y gran trabajo del creador.	-5.0	
La escena de un entrenamiento de artes marciales sin agresividad tiene contacto leve, sin intención de hacer daño y con tono educativo.	-2.0	
La escena de una secuencia deportiva intensa pero respetuosa puede parecer intensa, pero queda claro que es actuación, deporte o caricatura.	-1.0	
Este video funciona muy bien para niños porque se entiende fácil y es muy respetuoso; excelente para un momento tranquilo.	-5.0	
Este juego de mesa familiar mantiene un ambiente sano; se siente alegre y positivo y me encantó el estilo amigable.	-5.0	
Este broma inocente es creativo; tiene un mensaje muy amable y muy sano y agradable de ver.	-5.0	
Se nota que el video de ciencia fácil es amigable; me pareció perfecto para ver en familia y buen contenido para todas las edades.	-5.0	
Este tutorial de manualidades es sano; tiene un mensaje muy amable y gran trabajo del creador.	-5.0	
El animación colorida está muy bien logrado; tiene un mensaje muy amable y se nota que está pensado con cuidado.	-5.0	
El momento de una competencia ninja infantil con colchonetas tiene acción suave, sin heridas, sin miedo fuerte y con intención cómica.	-3.0	
La escena de un duelo de magia ficticia parece una broma inocente entre amigos y se mantiene muy cuidada.	-4.0	
El momento de una rivalidad ligera entre personajes amables tiene conflicto muy leve, pero sigue siendo sano y familiar.	-4.0	
La situación de una discusión cómica que termina en amistad es amigable y deja claro que todo es juego.	-4.0	
La parte de un juego de aventura con obstáculos intensos requiere más criterio, pero sigue siendo family friendly y no gráfica.	-1.0	
El historia con moraleja está muy bien logrado; se entiende fácil y es muy respetuoso y gran trabajo del creador.	-5.0	
Este video de baile infantil es educativo; no contiene nada fuerte ni inapropiado y excelente para un momento tranquilo.	-5.0	
Este video musical alegre mantiene un ambiente sano; es claro, limpio y entretenido y muy sano y agradable de ver.	-5.0	
La parte de un juego de persecución en caricatura es ligera, cómica y no muestra daño real.	-4.0	
Este video funciona muy bien para niños porque me pareció perfecto para ver en familia; muy sano y agradable de ver.	-5.0	
El momento de una competencia ninja infantil con colchonetas tiene acción suave, sin heridas, sin miedo fuerte y con intención cómica.	-3.0	
Muy buen experimento casero seguro; es claro, limpio y entretenido, con un mensaje apto para toda la familia.	-5.0	
Este comentario destaca que un juego de policías y ladrones sin agresividad se siente como juego de niños, no como violencia real.	-3.0	
Se nota que el video de magia sencilla es ligero; transmite una energía muy sana y me encantó el estilo amigable.	-5.0	
La situación de una competencia de videojuegos infantiles es amigable y deja claro que todo es juego.	-4.0	
Se nota que el juego de mesa familiar es seguro; muy bonito y apto para todos y buen contenido para todas las edades.	-5.0	
Se nota que el video de naturaleza es limpio; me gustó porque es tranquilo y educativo y muy buena opción para contenido seguro.	-5.0	
Este reseña de juguetes mantiene un ambiente sano; no contiene nada fuerte ni inapropiado y se nota que está pensado con cuidado.	-5.0	
Buen contenido: video de baile infantil; se entiende fácil y es muy respetuoso y muy buena opción para contenido seguro.	-5.0	
El momento de un reto de coordinación con movimiento rápido es activo, pero se enfoca en disciplina, respeto y seguridad.	-2.0	
Me gustó este video de cocina sencilla; es claro, limpio y entretenido y me encantó el estilo amigable.	-5.0	
Buen contenido: video de origami; es completamente amigable para niños y muy buena opción para contenido seguro.	-5.0	
Me gustó este video educativo para niños; muy bonito y apto para todos y muy sano y agradable de ver.	-5.0	
Muy buen animación colorida; me pareció perfecto para ver en familia, con un mensaje apto para toda la familia.	-5.0	
El video incluye una práctica deportiva con contacto controlado; muestra acción física sana, con protección, reglas y supervisión.	-2.0	
El tono del juego de adivinanzas es sano, limpio y agradable; muy sano y agradable de ver.	-5.0	
Este tutorial de manualidades mantiene un ambiente sano; es divertido sin ser pesado y me encantó el estilo amigable.	-5.0	
El tono del experimento casero seguro es sano, limpio y agradable; gran trabajo del creador.	-5.0	
Comentario positivo sobre el video de comedia familiar: me gustó porque es tranquilo y educativo y lo recomendaría para niños.	-5.0	
Este reseña de juguetes mantiene un ambiente sano; se siente alegre y positivo y gran trabajo del creador.	-5.0	
Se nota que el video de magia sencilla es amigable; usa un lenguaje amable y positivo y excelente para un momento tranquilo.	-5.0	
La escena de una rivalidad ligera entre personajes amables es muy suave y apta para niños, más como juego que como pelea.	-4.0	
Se nota que el video de ciencia fácil es ligero; tiene un mensaje muy amable y perfecto para un ambiente familiar.	-5.0	
El tono del actividad de plastilina es divertido, limpio y agradable; ideal para una tarde tranquila.	-5.0	
El tono del video de baile infantil es inofensivo, limpio y agradable; aporta algo positivo y sencillo.	-5.0	
Este video funciona muy bien para niños porque es completamente amigable para niños; lo recomendaría para niños.	-5.0	
La parte de una competencia de robots de juguete es ligera, cómica y no muestra daño real.	-4.0	
Muy buen video educativo para niños; se entiende fácil y es muy respetuoso, con un mensaje apto para toda la familia.	-5.0	
Este video funciona muy bien para niños porque me pareció perfecto para ver en familia; ideal para una tarde tranquila.	-5.0	
El momento de una competencia de videojuegos infantiles tiene conflicto muy leve, pero sigue siendo sano y familiar.	-4.0	
Este video funciona muy bien para niños porque me pareció perfecto para ver en familia; me encantó el estilo amigable.	-5.0	
Este video funciona muy bien para niños porque se siente alegre y positivo; excelente para un momento tranquilo.	-5.0	
Me gustó este video educativo para niños; es completamente amigable para niños y perfecto para un ambiente familiar.	-5.0	
Comentario positivo sobre el animación colorida: me hizo sonreír de forma sana y muy sano y agradable de ver.	-5.0	
La escena de un duelo de caballeros con accesorios de plástico se presenta de forma caricaturesca, segura y fácil de entender para niños.	-3.0	
Buen contenido: video de naturaleza; se siente alegre y positivo y aporta algo positivo y sencillo.	-5.0	
El tono del video educativo para niños es divertido, limpio y agradable; excelente para un momento tranquilo.	-5.0	
El video de lectura infantil está muy bien logrado; es divertido sin ser pesado y muy buena opción para contenido seguro.	-5.0	
