Mensaje	Riesgo
Comentario no recomendado para menores: comentario que amenaza con hacer daño a otra persona sin dar instrucciones, con tono de amenaza o intimidación.	4
El texto menciona escena donde varios personajes se enfrentan físicamente en un comentario de redes; no es apto para niños sin supervisión.	3
Mensaje muy riesgoso: comentario que normaliza hacer daño grave para ganar respeto; evita detalles gráficos, pero glorifica daño grave.	5
El mensaje presenta texto que celebra una agresión extrema sin detalles explícitos como algo aceptable o admirable; es altamente inadecuado para menores.	5
Contenido de riesgo máximo: texto que promueve miedo, control e intimidación como poder en una historia corta, claramente no apto para menores.	5
Mensaje muy riesgoso: texto que celebra una agresión extrema sin detalles explícitos; evita detalles gráficos, pero glorifica daño grave.	5
Texto con violencia moderada: pelea callejera mencionada de forma general sin detalles gráficos, descrito de forma general.	3
Mensaje problemático por mensaje que trata los golpes como entretenimiento; describe violencia a alto nivel, sin detalles gráficos.	3
Comentario positivo de mensaje respetuoso en un video de ciencia para niños; es adecuado para un entorno infantil.	0
El contenido presenta comentario que celebra una discusión que se vuelve física en una transmisión en vivo, lo cual puede ser inadecuado para menores.	3
Mensaje tranquilo sobre opinión neutral sobre una receta sencilla, con lenguaje amable y familiar.	0
El texto menciona comentario que celebra una discusión que se vuelve física en un video viral; no es apto para niños sin supervisión.	3
Mensaje de alto riesgo: texto que presume participar en actos agresivos en un video de reacción, con una situación tensa.	4
El texto menciona video donde se normaliza resolver conflictos con golpes en un montaje dramático; no es apto para niños sin supervisión.	3
El mensaje presenta mensaje que romantiza el crimen violento y sus consecuencias como algo aceptable o admirable; es altamente inadecuado para menores.	5
Texto no apto para niños ni adolescentes: comentario que normaliza hacer daño grave para ganar respeto, con normalización de violencia extrema.	5
Texto preocupante porque incluye mensaje que glorifica una pelea fuerte y humillante; no contiene instrucciones, pero sí normaliza violencia.	4
Mensaje de alto riesgo: comentario que presenta el daño físico como algo divertido en un montaje dramático, con una idea negativa para menores.	4
Comentario no recomendado para menores: mensaje que normaliza la venganza violenta, con tono de amenaza o intimidación.	4
Mensaje problemático por pelea callejera mencionada de forma general sin detalles gráficos; describe violencia a alto nivel, sin detalles gráficos.	3
Texto con riesgo bajo-medio: persecución ficticia sin daño real, presentado sin daño explícito.	2
El texto menciona pelea callejera mencionada de forma general sin detalles gráficos en un montaje dramático; no es apto para niños sin supervisión.	3
Texto no apto para niños ni adolescentes: mensaje que presenta la crueldad como algo aceptable, con normalización de violencia extrema.	5
Mensaje muy riesgoso: texto que amenaza con consecuencias violentas graves; evita detalles gráficos, pero glorifica daño grave.	5
Comentario no recomendado para menores: texto que celebra que alguien termine lastimado, sin detalles gráficos, con tono de amenaza o intimidación.	4
El mensaje incluye video de acción con golpes simulados y tono ficticio en una escena de acción; es acción leve y no gráfica.	2
Contenido de riesgo máximo: comentario que celebra daño severo hacia otra persona sin describirlo gráficamente en una discusión grabada, claramente no apto para menores.	5
Comentario de riesgo 5 porque incluye texto que celebra una agresión extrema sin detalles explícitos en un relato ficticio, sin detalles explícitos.	5
Comentario de riesgo medio: mensaje que describe una persecución agresiva sin detalles explícitos, con normalización de una conducta agresiva.	3
Texto preocupante porque incluye comentario que usa intimidación para provocar miedo; no contiene instrucciones, pero sí normaliza violencia.	4
Contenido de riesgo alto: comentario que usa intimidación para provocar miedo en una historia corta, con glorificación de daño.	4
Puedes ir muy lejos con una sonrisa. Puedes ir mucho más lejos con una sonrisa y una pistola. Al Capone	5
El mensaje incluye juego de batalla con accesorios de espuma en un foro de adolescentes; es acción leve y no gráfica.	2
Texto con riesgo bajo-medio: pelea leve de caricatura sin heridas ni miedo intenso, presentado sin daño explícito.	2
El mensaje usa comentario que amenaza con hacer daño a otra persona sin dar instrucciones como forma de presión o miedo; no es adecuado para niños.	4
Comentario sin riesgo: habla de opinión neutral sobre una receta sencilla, sin violencia ni amenazas.	0
El contenido presenta video con intimidación y contacto violento descrito a alto nivel en una discusión grabada, lo cual puede ser inadecuado para menores.	3
El contenido presenta mensaje que presenta la agresión como forma de ganar respeto en un fragmento de película, lo cual puede ser inadecuado para menores.	3
Texto con riesgo bajo-medio: persecución ficticia sin daño real, presentado sin daño explícito.	2
Comentario sobre caída cómica sobre colchoneta sin consecuencias; puede no ser ideal para niños pequeños, pero no es extremo.	2
Texto con riesgo bajo-medio: persecución ficticia sin daño real, presentado sin daño explícito.	2
El contenido menciona pelea leve de caricatura sin heridas ni miedo intenso; requiere contexto, aunque no da instrucciones ni detalles gráficos.	2
Mensaje muy riesgoso: comentario que normaliza hacer daño grave para ganar respeto; evita detalles gráficos, pero glorifica daño grave.	5
El mensaje usa comentario que usa intimidación para provocar miedo como forma de presión o miedo; no es adecuado para niños.	4
Texto con riesgo bajo-medio: caída cómica sobre colchoneta sin consecuencias, presentado sin daño explícito.	2
Mensaje con conflicto menor: discusión leve entre personajes sin insultos fuertes, sin contenido gráfico.	1
Mensaje problemático por video con intimidación y contacto violento descrito a alto nivel; describe violencia a alto nivel, sin detalles gráficos.	3
Contenido de riesgo alto: comentario que amenaza con hacer daño a otra persona sin dar instrucciones en un fragmento de película, con glorificación de daño.	4
El contenido presenta comentario que celebra una discusión que se vuelve física en un relato ficticio, lo cual puede ser inadecuado para menores.	3
Comentario de riesgo 5 porque incluye comentario que normaliza hacer daño grave para ganar respeto en un foro de adolescentes, presentado como algo normal.	5
Así quien no ,pero de frente no le topan alas 4 ,saben que rifa y seguirá rifando el SEÑOR DE LOS GALLOS 🐓	5
Texto preocupante porque incluye texto que justifica golpear a alguien por una discusión; no contiene instrucciones, pero sí normaliza violencia.	4
Texto no apto para niños ni adolescentes: mensaje que glorifica violencia grave y la presenta como admirable, con normalización de violencia extrema.	5
Comentario de riesgo 5 porque incluye texto que celebra una agresión extrema sin detalles explícitos en un foro de adolescentes, con tono intimidante.	5
Comentario sobre discusión fuerte donde nadie resulta herido; puede no ser ideal para niños pequeños, pero no es extremo.	2
Mensaje muy riesgoso: comentario que elogia a figuras criminales violentas; evita detalles gráficos, pero glorifica daño grave.	5
Mensaje con caída cómica sobre colchoneta sin consecuencias en un video de barrio, tratado como ficción o actividad controlada.	2
La droga es el producto perfecto: siempre hay demanda, nunca se acaba el mercado. Chapo Guzmán	5
El texto menciona video con intimidación y contacto violento descrito a alto nivel en un clip de internet; no es apto para niños sin supervisión.	3
Contenido de riesgo alto: mensaje que se burla de una víctima después de una agresión en un video de reacción, con glorificación de daño.	4
Comentario de riesgo 5 porque incluye mensaje que trata la violencia extrema como espectáculo en una transmisión en vivo, con tono agresivo.	5
