Mensaje	Riesgo
Muy buen rutina de ejercicio suave; es claro, limpio y entretenido, con un mensaje apto para toda la familia.	-5
Comentario positivo sobre el reto divertido sin peligro: me pareció perfecto para ver en familia y muy buena opción para contenido seguro.	-5
Este video de comedia familiar es amigable; transmite una energía muy sana y me encantó el estilo amigable.	-5
Buen contenido: reto divertido sin peligro; me pareció perfecto para ver en familia y me encantó el estilo amigable.	-5
Me gustó este video de comedia familiar; se entiende fácil y es muy respetuoso y se nota que está pensado con cuidado.	-5
Comentario positivo sobre el rutina de ejercicio suave: usa un lenguaje amable y positivo y ideal para una tarde tranquila.	-5
Este video funciona muy bien para niños porque es completamente amigable para niños; perfecto para un ambiente familiar.	-5
Se nota que el video musical alegre es sano; me hizo sonreír de forma sana y aporta algo positivo y sencillo.	-5
Buen contenido: video de comedia familiar; no contiene nada fuerte ni inapropiado y me encantó el estilo amigable.	-5
El video muestra un duelo de piratas de juguete; es ficticio y family friendly, sin daño real y con tono divertido.	-3
Comentario positivo sobre el actividad de plastilina: muy bonito y apto para todos y lo vería otra vez con mi familia.	-5
Este cuento corto animado mantiene un ambiente sano; es claro, limpio y entretenido y me encantó el estilo amigable.	-5
Me gustó este video de cocina sencilla; está muy bien hecho y no tiene nada preocupante y ideal para una tarde tranquila.	-5
Este video funciona muy bien para niños porque no contiene nada fuerte ni inapropiado; lo recomendaría para niños.	-5
Este video de magia sencilla mantiene un ambiente sano; tiene un mensaje muy amable y me encantó el estilo amigable.	-5
Buen contenido: experimento casero seguro; es completamente amigable para niños y ideal para una tarde tranquila.	-5
El video muestra un duelo de magia ficticia; se ve como juego familiar, sin agresividad real, y mantiene un tono divertido.	-4
Se nota que el video musical alegre es entretenido; transmite una energía muy sana y muy sano y agradable de ver.	-5
Se nota que el juego de mesa familiar es divertido; se entiende fácil y es muy respetuoso y se nota que está pensado con cuidado.	-5
El momento de una batalla de globos de agua en familia tiene conflicto muy leve, pero sigue siendo sano y familiar.	-4
Muy buen video de magia sencilla; usa un lenguaje amable y positivo, con un mensaje apto para toda la familia.	-5
Muy buen canción para aprender; deja una sensación muy positiva, con un mensaje apto para toda la familia.	-5
Buen contenido: video de animales felices; es completamente amigable para niños y se nota que está pensado con cuidado.	-5
Me gustó este video de origami; tiene un mensaje muy amable y muy buena opción para contenido seguro.	-5
Este experimento casero seguro es limpio; promueve creatividad y buen ánimo y perfecto para un ambiente familiar.	-5
Me gustó este animación colorida; se entiende fácil y es muy respetuoso y excelente para un momento tranquilo.	-5
Buen video con una rivalidad ligera entre personajes amables; todo se siente controlado, alegre y family friendly.	-4
Comentario positivo sobre el video educativo para niños: no contiene nada fuerte ni inapropiado y muy sano y agradable de ver.	-5
El momento de una persecución de caricatura sin daño real es claramente actuado y mantiene una intención divertida.	-3
Este video funciona muy bien para niños porque es ideal para pasar un buen rato; ideal para una tarde tranquila.	-5
El video de baile infantil está muy bien logrado; transmite una energía muy sana y aporta algo positivo y sencillo.	-5
El video de cocina sencilla está muy bien logrado; es ideal para pasar un buen rato y muy buena opción para contenido seguro.	-5
Muy buen tutorial para ordenar juguetes; está muy bien hecho y no tiene nada preocupante, con un mensaje apto para toda la familia.	-5
La parte de un duelo de película infantil sin sangre ni daño real requiere más criterio, pero sigue siendo family friendly y no gráfica.	-1
Este reseña de juguetes mantiene un ambiente sano; me hizo sonreír de forma sana y muy sano y agradable de ver.	-5
La escena de una pelea de robots animados sin violencia real se presenta de forma caricaturesca, segura y fácil de entender para niños.	-3
Aunque hay un entrenamiento de boxeo con guantes y reglas, el contexto es seguro, deportivo y respetuoso.	-2
Este broma inocente es agradable; usa un lenguaje amable y positivo y aporta algo positivo y sencillo.	-5
Buen contenido: video de animales felices; es divertido sin ser pesado y lo recomendaría para niños.	-5
Se nota que el video de cocina sencilla es sano; no contiene nada fuerte ni inapropiado y buen contenido para todas las edades.	-5
Me gustó este rutina de ejercicio suave; está muy bien hecho y no tiene nada preocupante y perfecto para un ambiente familiar.	-5
Este video funciona muy bien para niños porque mantiene un tono divertido y seguro; buen contenido para todas las edades.	-5
Muy buen historia con moraleja; deja una sensación muy positiva, con un mensaje apto para toda la familia.	-5
Este juego de mesa familiar mantiene un ambiente sano; mantiene un tono divertido y seguro y lo vería otra vez con mi familia.	-5
La escena de un combate de artes marciales con protección y respeto puede incluir acción, pero evita cualquier contenido gráfico o cruel.	-3
La escena de un concurso de bromas inocentes parece una broma inocente entre amigos y se mantiene muy cuidada.	-4
Buen contenido: actividad escolar divertida; es ideal para pasar un buen rato y lo vería otra vez con mi familia.	-5
Este video de arte y pintura es educativo; me pareció perfecto para ver en familia y ideal para una tarde tranquila.	-5
El video usa una competencia de chistes entre amigos como recurso cómico, sin contenido fuerte ni preocupante.	-4
La escena de un desafío de risas entre primos es muy suave y apta para niños, más como juego que como pelea.	-4
El video de baile infantil está muy bien logrado; es ideal para pasar un buen rato y muy buena opción para contenido seguro.	-5
Comentario positivo sobre el video de magia sencilla: me gustó porque es tranquilo y educativo y muy buena opción para contenido seguro.	-5
El video de ciencia fácil está muy bien logrado; muy bonito y apto para todos y excelente para un momento tranquilo.	-5
Hay un entrenamiento de boxeo con guantes y reglas, pero se mantiene en un entorno sano, con reglas claras y sin violencia realista.	-2
El tono del video de naturaleza es alegre, limpio y agradable; buen contenido para todas las edades.	-5
Este video funciona muy bien para niños porque me pareció perfecto para ver en familia; me encantó el estilo amigable.	-5
Me gustó este video educativo para niños; deja una sensación muy positiva y muy sano y agradable de ver.	-5
Este video funciona muy bien para niños porque no contiene nada fuerte ni inapropiado; me encantó el estilo amigable.	-5
Este tutorial para ordenar juguetes mantiene un ambiente sano; mantiene un tono divertido y seguro y excelente para un momento tranquilo.	-5
Este video musical alegre es alegre; me gustó porque es tranquilo y educativo y perfecto para un ambiente familiar.	-5
El video de baile infantil está muy bien logrado; mantiene un tono divertido y seguro y lo recomendaría para niños.	-5
Muy buen video de lectura infantil; me pareció perfecto para ver en familia, con un mensaje apto para toda la familia.	-5
Este rutina de ejercicio suave es tranquilo; es completamente amigable para niños y ideal para una tarde tranquila.	-5
Se nota que el broma inocente es respetuoso; se entiende fácil y es muy respetuoso y buen contenido para todas las edades.	-5
Este video funciona muy bien para niños porque promueve creatividad y buen ánimo; me encantó el estilo amigable.	-5
Muy buen reto de colores; se entiende fácil y es muy respetuoso, con un mensaje apto para toda la familia.	-5
Hay un entrenamiento de defensa con explicación segura, pero el contenido evita detalles fuertes y mantiene un enfoque seguro.	-1
Este video funciona muy bien para niños porque usa un lenguaje amable y positivo; lo recomendaría para niños.	-5
Este video funciona muy bien para niños porque promueve creatividad y buen ánimo; aporta algo positivo y sencillo.	-5
Aunque aparece una discusión cómica que termina en amistad, el mensaje es de amistad, respeto y diversión segura.	-4
Comentario positivo sobre el video de lectura infantil: no contiene nada fuerte ni inapropiado y lo vería otra vez con mi familia.	-5
Este video de animales felices es sano; es divertido sin ser pesado y muy buena opción para contenido seguro.	-5
Buen contenido: actividad escolar divertida; me hizo sonreír de forma sana y aporta algo positivo y sencillo.	-5
Este tutorial de manualidades es inofensivo; usa un lenguaje amable y positivo y gran trabajo del creador.	-5
El video muestra una batalla de rap limpia y divertida; se ve como juego familiar, sin agresividad real, y mantiene un tono divertido.	-4
Este video funciona muy bien para niños porque transmite una energía muy sana; muy buena opción para contenido seguro.	-5
El momento de una pelea ficticia de superhéroes de cartón tiene acción suave, sin heridas, sin miedo fuerte y con intención cómica.	-3
Comentario positivo sobre el juego de mesa familiar: es ideal para pasar un buen rato y ideal para una tarde tranquila.	-5
El video educativo para niños está muy bien logrado; tiene un mensaje muy amable y lo recomendaría para niños.	-5
El tono del historia con moraleja es amigable, limpio y agradable; se nota que está pensado con cuidado.	-5
